# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
        2681       4.999812e+00       3.182651e-08       1.998172e+00       1.526905e-14       1.526238e-14       1.526572e-14       5.454527e-01       3.269007e+00
        2682       5.384916e+00       8.776157e-09       2.076379e+00       7.063953e-15       7.048999e-15       7.056476e-15       1.510293e+00       4.348364e+00
        2683       8.289646e+00       6.842858e-08       4.104189e+00       2.167531e-14       2.166750e-14       2.167140e-14       1.981268e+00       2.729328e+00
        2684       8.289646e+00       6.842858e-08       4.104189e+00       2.167531e-14       2.166750e-14       2.167140e-14       1.981268e+00       2.729328e+00
        2685       3.903262e-01       1.666334e-08       2.079427e-01       2.268224e+00       4.361571e-02       6.612376e-01       4.913454e-01       7.884290e-01
        2686       2.400264e+00       3.606560e-02       1.036454e+00       1.077171e+01       8.820616e-01       2.431396e+00       5.291090e-01       6.378424e-01
        2687       2.671820e+00       1.430880e-02       1.141703e+00       1.203260e+01       8.886558e-01       2.499157e+00       5.294358e-01       6.555671e-01
        2688       4.774832e-01       2.649701e-08       2.248102e-01       3.812085e+00       1.289400e-01       8.407121e-01       4.740998e-01       6.889854e-01
        2689       2.170494e+00       2.417314e-02       9.570303e-01       1.280433e+01       7.285950e-01       2.335373e+00       5.444876e-01       6.794003e-01
        2690       9.058069e+00       2.611532e-02       5.136261e+00       7.604498e-01       2.692321e-01       6.074126e-01       7.645834e-01       9.063677e-01
        2691       8.723347e-01       2.650775e-08       4.527870e-01       3.437920e+00       3.608405e-01       1.794117e+00       9.419427e-01       6.805082e-01
        2692       5.245944e-01       7.601316e-08       2.433248e-01       9.516195e-01       5.435042e-01       7.222955e-01       1.105075e+00       8.901866e-01
        2693       9.049216e+00       2.712731e-02       5.130704e+00       7.715006e-01       2.544437e-01       6.079603e-01       7.648095e-01       9.046745e-01
        2694       9.047542e+00       2.818293e-02       5.130142e+00       7.471097e-01       2.972041e-01       6.154176e-01       7.647429e-01       9.108670e-01
        2695       2.054803e+00       4.662111e-02       1.060750e+00       6.145498e-02       7.235596e-03       4.192514e-02       1.035792e+00       7.585403e-01
        2696       1.021284e+00       1.098375e-08       5.408023e-01       7.931131e-01       5.395866e-05       4.261586e-01       5.386329e-02       9.704454e-01
        2697       2.229465e+00       3.352584e-04       1.135395e+00       7.260945e-01       1.440710e-01       3.183382e-01       1.017587e+00       7.462791e-01
        2698       2.229564e+00       2.165343e-04       1.135380e+00       7.285967e-01       1.317881e-01       3.162004e-01       1.017609e+00       7.459266e-01
        2699       2.476756e-01       8.617721e-03       1.363247e-01       4.316803e-01       6.776833e-15       2.062149e-01       1.699304e-02       9.593166e-01
        2700       1.227706e-01       9.469183e-03       5.674382e-02       3.427698e-01       3.459894e-15       1.774000e-01       2.297694e-02       9.599961e-01
        2701       2.228457e+00       4.651986e-04       1.134882e+00       7.380845e-01       1.244858e-01       3.163283e-01       1.017748e+00       7.458063e-01
        2702       2.501869e+00       8.380494e-09       1.370908e+00       2.193801e+00       1.021652e-04       8.802603e-01       6.320377e-02       6.184762e-01
        2703       2.051961e+00       4.650567e-02       1.059420e+00       5.834908e-02       4.257868e-03       3.880043e-02       1.035970e+00       7.587990e-01
        2704       2.053906e+00       4.657072e-02       1.060387e+00       6.906933e-02       6.885799e-03       4.315712e-02       1.035838e+00       7.581320e-01
        2705       6.414566e+00       5.609782e-08       3.202953e+00       2.507607e+00       1.249783e-14       1.253803e+00       1.725816e+00       2.310446e+00
        2706       5.189871e+00       1.909660e-01       2.938605e+00       3.998846e+00       1.781174e+00       2.663746e+00       4.636147e+00       2.281396e+00
        2707       6.982907e+00       6.309542e-04       3.723170e+00       2.474852e+00       1.310678e+00       1.645157e+00       4.288936e+00       2.054778e+00
        2708       6.983103e+00       3.917370e-04       3.722558e+00       2.474743e+00       1.308904e+00       1.646848e+00       4.289227e+00       2.055129e+00
        2709       7.427918e+00       1.653780e-01       4.154079e+00       1.691686e+00       3.408323e-01       1.137675e+00       4.214391e+00       2.439954e+00
        2710       7.401061e+00       1.692862e-01       4.139079e+00       1.686730e+00       3.448380e-01       1.158330e+00       4.220057e+00       2.441217e+00
        2711       7.400745e+00       1.691709e-01       4.139179e+00       1.699342e+00       3.437674e-01       1.156350e+00       4.219900e+00       2.438474e+00
        2712       5.191090e+00       1.906510e-01       2.939855e+00       3.996282e+00       1.780299e+00       2.660687e+00       4.635931e+00       2.280876e+00
        2713       4.522573e+00       2.643475e-07       1.645559e+00       3.151964e+00       4.376440e-13       1.575982e+00       1.252672e+00       1.889895e+00
        2714       3.845837e+00       1.354160e-07       2.027561e+00       2.435174e+00       3.124939e-04       8.014757e-01       1.286282e+00       1.937335e+00
        2715       5.583301e+00       6.680645e-08       2.011521e+00       4.778972e+00       3.385886e-14       2.389486e+00       1.342058e+00       1.835543e+00
        2716       6.959183e+00       1.033327e-03       3.704632e+00       2.505560e+00       1.270627e+00       1.658119e+00       4.293499e+00       2.055634e+00
        2717       3.379140e+00       2.106514e-07       1.230415e+00       4.372125e+00       1.820864e-04       1.355807e+00       9.215204e-01       1.873688e+00
        2718       1.474800e+00       1.418598e-07       5.600388e-01       3.807209e-01       5.659885e-15       1.903604e-01       1.095760e+00       2.271061e+00
        2719       5.188357e+00       1.903980e-01       2.939505e+00       3.998618e+00       1.767670e+00       2.662286e+00       4.636799e+00       2.281025e+00
        2720       4.142200e-01       4.557232e-02       2.310631e-01       2.056394e+00       2.595125e-01       8.990300e-01       1.743717e-01       5.868336e-01
        2721       2.341636e-01       1.742114e-08       1.289355e-01       3.301713e+00       2.257015e-01       6.788479e-01       3.353785e-01       7.721243e-01
        2722       2.317719e-01       1.549555e-08       1.268959e-01       3.260921e+00       2.304700e-01       7.014091e-01       3.388102e-01       7.712047e-01
        2723       3.599330e-01       4.229606e-02       2.060516e-01       2.181880e+00       2.010364e-01       1.020668e+00       1.821363e-01       5.924825e-01
        2724       4.371027e-01       4.216142e-02       2.421641e-01       1.969797e+00       2.130893e-01       8.619367e-01       1.641572e-01       5.670664e-01
        2725       1.333797e+01       5.569217e-02       5.512701e+00       2.012598e+01       3.505978e-01       4.579706e+00       2.096508e+00       4.144676e-01
        2726       4.531144e-01       3.951316e-09       2.149186e-01       3.905946e+00       1.164462e-01       1.300033e+00       6.441906e-01       7.659998e-01
        2727       1.327520e+01       7.626523e-02       5.507081e+00       2.019354e+01       3.940982e-01       4.616312e+00       2.099619e+00       4.144343e-01
        2728       1.322041e+01       6.085674e-02       5.486256e+00       2.001061e+01       3.563895e-01       4.583584e+00       2.104076e+00       4.155675e-01
        2729       4.981141e-01       1.114447e-08       2.376797e-01       3.870672e+00       1.054337e-01       1.259437e+00       6.337562e-01       6.974009e-01
        2730       1.305970e+00       1.108422e-02       7.276510e-01       4.635514e+00       4.155777e-01       1.259061e+00       3.388441e-01       5.124181e-01
        2731       1.552619e+00       2.762383e-02       8.812909e-01       3.371304e+00       3.405140e-01       1.109238e+00       3.082255e-01       5.587340e-01
        2732       6.754554e-01       7.349983e-09       3.661024e-01       1.126585e+00       2.957749e-15       4.030666e-01       5.362826e-01       9.097791e-01
        2733       6.459839e-01       8.445313e-09       3.522246e-01       1.058474e+00       1.671529e-14       3.835887e-01       5.470960e-01       8.574546e-01
        2734       1.399837e+00       1.816873e-02       7.866315e-01       4.076989e+00       2.729193e-01       1.316644e+00       3.330351e-01       5.166448e-01
        2735       7.535481e+00       6.760311e-07       3.955576e+00       7.676441e+00       8.756185e-02       2.646638e+00       2.323105e+00       1.704533e+00
        2736       1.557520e+00       7.031217e-08       8.992345e-01       7.213794e-15       3.635667e-15       5.793032e-15       2.525845e-01       3.609330e+00
        2737       7.532526e+00       3.985130e-07       3.961443e+00       7.665467e+00       7.971514e-02       2.666141e+00       2.323220e+00       1.706145e+00
        2738       1.320339e+01       1.154706e+00       6.980165e+00       1.282253e+01       2.408514e+00       6.836440e+00       2.795650e+00       2.005763e+00
        2739       1.321993e+01       1.131760e+00       6.975718e+00       1.278945e+01       2.444415e+00       6.834825e+00       2.797830e+00       2.009631e+00
        2740       5.571997e+00       7.896326e-03       3.211015e+00       3.745720e-01       5.205009e-02       1.923422e-01       7.344483e-01       2.889575e+00
        2741       2.302217e+00       1.714895e-07       7.791207e-01       9.498607e+00       5.182646e-01       2.755378e+00       4.422572e-01       1.527508e+00
        2742       1.603027e+00       7.900599e-08       9.173667e-01       2.287964e+00       1.274168e+00       1.725626e+00       5.937135e-01       2.070729e+00
        2743       2.016739e+00       5.518360e-08       1.072672e+00       1.606430e+00       1.317382e+00       1.473041e+00       2.141479e-01       2.042883e+00
        2744       7.917670e+00       7.283811e-01       4.009121e+00       3.434058e+00       6.850952e-01       2.059323e+00       2.382263e+00       2.315859e+00
        2745       7.921319e+00       7.257540e-01       4.010553e+00       3.436834e+00       6.825182e-01       2.059760e+00       2.382355e+00       2.315455e+00
        2746       8.517820e+00       1.988310e-02       3.882803e+00       3.139035e+00       9.912166e-02       1.223600e+00       2.333075e+00       2.351592e+00
        2747       2.181808e+00       5.904469e-08       1.253952e+00       9.777380e-01       1.994007e-14       2.444345e-01       8.768417e-02       2.223133e+00
        2748       8.518193e+00       1.844431e-02       3.883121e+00       3.139961e+00       1.019897e-01       1.222925e+00       2.332951e+00       2.350577e+00
        2749       8.520678e+00       1.806700e-02       3.884518e+00       3.133408e+00       1.004973e-01       1.221864e+00       2.333053e+00       2.351524e+00
