# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
         548       2.908111e+00       4.521601e-02       1.418703e+00       1.484518e+01       5.367800e-01       2.536382e+00       2.118004e-01       7.888005e-01
         549       2.356855e-01       1.980894e-08       1.360731e-01       7.208062e-01       1.080991e-08       3.163531e-01       6.834697e-01       1.164112e+00
         550       1.684920e+01       5.946705e-02       9.727988e+00       8.380295e+00       8.379876e+00       8.380035e+00       7.446090e+00       1.436911e+00
         551       1.661891e+01       6.244567e-02       9.579913e+00       5.485160e-01       1.697226e-01       3.321195e-01       6.705402e+00       2.121168e+00
         552       1.982509e+01       3.170899e-02       1.130580e+01       2.973365e-02       1.406210e-02       2.061777e-02       7.407099e+00       2.566089e+00
         553       1.841613e+01       1.156715e-01       1.051277e+01       1.871588e+00       1.535830e-02       1.009361e+00       7.088309e+00       2.288834e+00
         554       1.858300e+01       3.988461e-01       1.071670e+01       1.874574e+00       5.851287e-02       1.265088e+00       7.089150e+00       2.374768e+00
         555       1.596163e+01       2.582884e-09       7.524393e+00       7.355168e-14       1.824077e-14       4.473704e-14       5.928378e+00       1.881223e+00
         556       1.858466e+01       3.912737e-01       1.071775e+01       1.886330e+00       6.924710e-02       1.272730e+00       7.088698e+00       2.373534e+00
         557       3.277098e+01       1.085614e-04       1.564451e+01       2.273872e-04       4.182913e-07       7.634299e-05       6.509255e+00       1.830551e+00
         558       3.676140e+00       1.240544e-07       2.122421e+00       2.250187e+00       2.250187e+00       2.250187e+00       6.127640e+00       1.925065e+00
         559       1.664601e+01       5.282635e-02       9.592327e+00       6.882350e-01       2.978047e-01       4.292586e-01       6.708139e+00       2.121783e+00
         560       1.979638e+01       2.791810e-02       1.129560e+01       1.234579e-02       4.082325e-03       8.258652e-03       7.405577e+00       2.567544e+00
         561       1.980153e+01       2.963991e-02       1.129574e+01       2.105094e-02       6.267337e-03       1.247396e-02       7.405406e+00       2.566759e+00
         562       2.087580e+01       1.370894e-01       1.183672e+01       8.199262e-02       5.620576e-02       6.496926e-02       7.441189e+00       2.526666e+00
         563       1.786803e+01       3.510937e-02       1.016838e+01       1.285469e+00       1.460505e-01       8.764998e-01       6.982715e+00       2.384465e+00
         564       2.086589e+01       1.376317e-01       1.183393e+01       5.552605e-02       5.373662e-02       5.452064e-02       7.440922e+00       2.532952e+00
         565       1.736870e+01       3.348096e-01       8.558164e+00       5.261318e-04       2.346563e-04       4.022514e-04       6.720229e+00       2.043237e+00
         566       1.842685e+01       1.216490e-01       1.051906e+01       1.872491e+00       3.189536e-02       1.014307e+00       7.089871e+00       2.287146e+00
         567       1.716682e+01       4.213037e-01       9.809972e+00       1.947438e-01       9.157356e-02       1.301251e-01       6.701047e+00       2.135987e+00
         568       8.552361e+00       8.568625e-08       4.431786e+00       9.320981e+00       5.635017e+00       6.863672e+00       6.810086e+00       2.060940e+00
         569       4.841997e+00       2.498267e-08       2.756166e+00       3.176405e+00       5.168070e-07       2.117604e+00       5.189048e+00       1.736249e+00
         570       1.857557e+01       3.982100e-01       1.071631e+01       1.868998e+00       1.987384e-02       1.241691e+00       7.088661e+00       2.377137e+00
         571       4.987005e+00       4.013565e-07       2.879249e+00       2.262134e-14       1.474305e-14       1.972196e-14       5.159970e+00       2.508854e+00
         572       1.836610e+01       1.161852e-01       1.050091e+01       1.882711e+00       1.256374e-01       1.035497e+00       7.087254e+00       2.278721e+00
         573       1.070025e+01       2.820621e-07       5.979897e+00       5.033361e+00       2.951827e+00       3.645672e+00       6.744289e+00       2.036367e+00
         574       2.212159e+01       1.430777e-04       1.262267e+01       1.111191e+00       4.559092e-01       8.927636e-01       6.477883e+00       1.533955e+00
         575       1.788473e+01       1.601801e-02       1.018188e+01       1.295233e+00       1.259826e-01       8.635649e-01       6.980106e+00       2.392152e+00
         576       1.788696e+01       7.077841e-04       1.018100e+01       1.284325e+00       1.322685e-01       8.628115e-01       6.980673e+00       2.395350e+00
         577       2.082846e+01       1.275197e-01       1.180544e+01       1.419829e-01       6.953868e-02       9.425037e-02       7.437055e+00       2.519247e+00
         578       1.667261e+01       5.164572e-02       9.600202e+00       7.476057e-01       3.097467e-01       4.837365e-01       6.710475e+00       2.121882e+00
         579       5.356677e+00       8.466948e-08       2.903847e+00       1.455089e-14       8.494369e-15       1.005282e-14       5.390589e+00       2.216479e+00
         580       4.302511e+00       5.853989e-08       2.484056e+00       2.390978e+00       8.664139e-15       1.547972e+00       3.444100e-01       7.210951e-01
         581       7.403013e+00       2.666325e-02       3.955481e+00       9.388169e+00       6.839625e-01       2.712802e+00       7.535254e-01       8.219430e-01
         582       2.489525e+00       4.866096e-08       1.437328e+00       1.718444e+00       5.268786e-15       1.324138e+00       5.302485e-01       7.182342e-01
         583       7.342584e+00       2.808476e-02       3.924603e+00       9.427992e+00       6.763639e-01       2.689850e+00       7.524917e-01       8.250852e-01
         584       7.333845e+00       3.110741e-02       3.922536e+00       9.419978e+00       6.615349e-01       2.680896e+00       7.531471e-01       8.256177e-01
         585       6.844252e+00       2.785203e-02       3.739766e+00       3.243179e+00       1.025686e-01       1.977423e+00       4.801390e-01       7.143025e-01
         586       1.650971e+00       1.036419e-02       8.600543e-01       2.142397e+00       3.968084e-15       8.275664e-01       1.379427e-01       7.428605e-01
         587       6.844153e+00       2.786353e-02       3.739734e+00       3.234389e+00       9.634565e-02       1.978316e+00       4.801639e-01       7.146986e-01
         588       1.258096e+00       6.464848e-03       6.663677e-01       3.925284e+00       9.100129e-15       8.922776e-01       2.285019e-01       6.463455e-01
         589       6.845094e+00       2.805538e-02       3.740210e+00       3.247634e+00       8.016417e-02       1.974514e+00       4.802210e-01       7.141569e-01
         590       1.464963e+00       3.351132e-05       5.265723e-01       3.990019e+00       1.547805e-14       1.463303e+00       2.262330e+00       1.270407e+00
         591       1.838791e+01       3.218788e-01       1.044931e+01       3.039382e+01       1.770188e+00       9.934340e+00       3.416187e+00       7.436887e-01
         592       1.869524e+00       3.233779e-05       6.277504e-01       4.289496e+00       1.204368e-14       1.493901e+00       2.298909e+00       1.292063e+00
         593       1.838707e+01       3.219403e-01       1.044890e+01       3.039386e+01       1.771053e+00       9.933928e+00       3.416145e+00       7.437397e-01
         594       1.838766e+01       3.218747e-01       1.044928e+01       3.039315e+01       1.769660e+00       9.934293e+00       3.416204e+00       7.437214e-01
         595       1.265136e+01       3.062570e-01       7.281758e+00       5.995697e+00       1.432497e+00       2.990346e+00       2.082600e+00       9.092958e-01
         596       7.822663e+00       2.604957e-01       4.483977e+00       6.124892e+00       1.510487e+00       3.573178e+00       1.832438e+00       1.005953e+00
         597       6.074979e-01       7.467550e-08       3.507391e-01       1.594408e+00       2.756873e-07       6.403777e-01       8.885804e-01       1.261361e+00
         598       7.721107e-01       4.683486e-08       4.457783e-01       1.415787e+00       1.567192e-07       6.347617e-01       8.194718e-01       1.258442e+00
         599       8.262069e+00       2.726805e-01       4.730723e+00       6.175162e+00       1.494077e+00       3.565988e+00       1.810368e+00       1.004600e+00
         600       2.215700e+00       3.542943e-01       1.273809e+00       2.930681e+00       1.199705e+00       1.837689e+00       4.512437e+00       2.093250e+00
         601       5.300751e+00       1.213787e-07       2.845443e+00       1.715340e+00       4.745840e-01       8.947591e-01       4.365573e+00       1.794009e+00
         602       7.387382e+00       4.012362e-01       3.965300e+00       1.047129e+01       2.226849e+00       4.956539e+00       3.171681e+00       1.796777e+00
         603       1.132379e+01       8.413500e-03       6.364631e+00       9.572793e+00       2.427379e-02       5.013741e+00       6.325560e+00       2.142662e+00
         604       4.205621e+00       1.237777e-07       2.239695e+00       1.495545e+00       3.802155e-01       7.465004e-01       4.552564e+00       1.835780e+00
         605       7.295641e+00       4.206825e-01       3.950691e+00       1.015986e+01       2.482617e+00       4.942869e+00       3.080770e+00       1.783903e+00
         606       1.133120e+01       2.111257e-02       6.367525e+00       9.547265e+00       2.354187e-02       5.001737e+00       6.319119e+00       2.145676e+00
         607       2.347530e+00       2.922386e-01       1.412178e+00       2.594416e+00       1.105223e+00       1.792818e+00       4.405817e+00       2.168426e+00
         608       8.331265e+00       6.042456e-08       3.669283e+00       2.375343e+00       8.575407e-14       6.791419e-01       2.962683e+00       1.889814e+00
         609       2.376245e+00       1.560768e-01       1.216081e+00       3.940545e+00       2.408130e+00       3.000590e+00       4.632068e+00       1.708763e+00
         610       7.597761e+00       3.659049e-01       4.064395e+00       1.068695e+01       2.295040e+00       4.980738e+00       3.280706e+00       1.823885e+00
         611       1.132518e+01       1.252281e-02       6.365557e+00       9.607959e+00       6.054776e-04       5.021848e+00       6.322773e+00       2.147097e+00
         612       2.281949e+00       4.012689e-01       1.391808e+00       2.398162e+00       1.048340e+00       1.722581e+00       4.436953e+00       2.213731e+00
